pattern,timestamp,minute_1_time,minute_2_time,minute_3_time,first_open,last_next_open,total_change,change_1,change_2,change_3,volume
PNP,2025-09-05 09:27:00,09:27:00,09:28:00,09:29:00,646.5900,646.5200,-0.0700,0.4000,-0.8500,0.3800,1207921.0
NNN,2025-09-05 09:30:00,09:30:00,09:31:00,09:32:00,646.5200,646.0700,-0.4500,-0.0700,-0.0900,-0.2900,966973.0
PNN,2025-09-05 09:33:00,09:33:00,09:34:00,09:35:00,646.0700,645.5100,-0.5600,0.3400,-0.2500,-0.6500,960122.0
PPN,2025-09-05 09:36:00,09:36:00,09:37:00,09:38:00,645.5100,645.6901,0.1801,0.1700,0.3000,-0.2899,821009.0
NPN,2025-09-05 09:39:00,09:39:00,09:40:00,09:41:00,645.6901,645.1700,-0.5201,-0.3401,0.6500,-0.8300,922691.0
NPN,2025-09-05 09:42:00,09:42:00,09:43:00,09:44:00,645.1700,645.2300,0.0600,-0.1000,0.1900,-0.0300,809875.0
NPN,2025-09-05 09:45:00,09:45:00,09:46:00,09:47:00,645.2300,644.9000,-0.3300,-0.4500,0.1600,-0.0400,696629.0
NPN,2025-09-05 09:48:00,09:48:00,09:49:00,09:50:00,644.9000,644.2400,-0.6600,-0.3600,0.1600,-0.4600,870002.0
PPP,2025-09-05 09:51:00,09:51:00,09:52:00,09:53:00,644.2400,645.5600,1.3200,0.8000,0.0700,0.4500,1156584.0
PNN,2025-09-05 09:54:00,09:54:00,09:55:00,09:56:00,645.5600,645.1300,-0.4300,0.2700,-0.2100,-0.4900,1059948.0
NNN,2025-09-05 09:57:00,09:57:00,09:58:00,09:59:00,645.1300,644.1500,-0.9800,-0.1600,-0.6450,-0.1750,738780.0
PNN,2025-09-05 10:00:00,10:00:00,10:01:00,10:02:00,644.1500,643.8000,-0.3500,0.2900,-0.3500,-0.2900,1110681.0
PPP,2025-09-05 10:03:00,10:03:00,10:04:00,10:05:00,643.8000,644.3500,0.5500,0.3400,0.0700,0.1400,585178.0
PNP,2025-09-05 10:06:00,10:06:00,10:07:00,10:08:00,644.3500,644.0600,-0.2900,0.0700,-0.5300,0.1700,530174.0
NNP,2025-09-05 10:09:00,10:09:00,10:10:00,10:11:00,644.0600,644.1000,0.0400,-0.0400,-0.5300,0.6100,700900.0
PPP,2025-09-05 10:12:00,10:12:00,10:13:00,10:14:00,644.1000,644.8700,0.7700,0.0700,0.4800,0.2200,588482.0
PNN,2025-09-05 10:15:00,10:15:00,10:16:00,10:17:00,644.8700,644.9900,0.1200,0.2900,-0.0100,-0.1600,627803.0
NPP,2025-09-05 10:18:00,10:18:00,10:19:00,10:20:00,644.9900,645.3100,0.3200,-0.2700,0.2400,0.3500,627606.0
NPP,2025-09-05 10:21:00,10:21:00,10:22:00,10:23:00,645.3100,645.6400,0.3300,-0.0700,0.3100,0.0900,529088.0
PNN,2025-09-05 10:24:00,10:24:00,10:25:00,10:26:00,645.6400,645.5300,-0.1100,0.0300,-0.0700,-0.0700,559248.0
PPP,2025-09-05 10:27:00,10:27:00,10:28:00,10:29:00,645.5300,646.2100,0.6800,0.3200,0.2600,0.1000,570462.0
NNN,2025-09-05 10:30:00,10:30:00,10:31:00,10:32:00,646.2100,645.7600,-0.4500,-0.1800,-0.0100,-0.2600,604372.0
PNP,2025-09-05 10:33:00,10:33:00,10:34:00,10:35:00,645.7600,646.3700,0.6100,0.3016,-0.2116,0.5200,466868.0
PPN,2025-09-05 10:36:00,10:36:00,10:37:00,10:38:00,646.3700,646.4800,0.1100,0.0300,0.1000,-0.0200,384043.0
NPN,2025-09-05 10:39:00,10:39:00,10:40:00,10:41:00,646.4800,646.5800,0.1000,-0.2200,0.3300,-0.0100,459128.0
PPN,2025-09-05 10:42:00,10:42:00,10:43:00,10:44:00,646.5800,646.7500,0.1700,0.1500,0.0983,-0.0783,436569.0
NNP,2025-09-05 10:45:00,10:45:00,10:46:00,10:47:00,646.7500,646.2400,-0.5100,-0.6100,-0.2550,0.3550,639798.0
NPN,2025-09-05 10:48:00,10:48:00,10:49:00,10:50:00,646.2400,645.8300,-0.4100,-0.0400,0.2000,-0.5700,360368.0
PNN,2025-09-05 10:51:00,10:51:00,10:52:00,10:53:00,645.8300,645.8500,0.0200,0.1200,-0.0200,-0.0800,1057029.0
PPP,2025-09-05 10:54:00,10:54:00,10:55:00,10:56:00,645.8500,646.2200,0.3700,0.0800,0.1900,0.1000,446959.0
NNP,2025-09-05 10:57:00,10:57:00,10:58:00,10:59:00,646.2200,645.6800,-0.5400,-0.6500,-0.0900,0.2000,610044.0
PNN,2025-09-05 11:00:00,11:00:00,11:01:00,11:02:00,645.6800,645.6400,-0.0400,0.2850,-0.2450,-0.0800,387473.0
NPP,2025-09-05 11:03:00,11:03:00,11:04:00,11:05:00,645.6400,645.7400,0.1000,-0.3300,0.4200,0.0100,340060.0
NNP,2025-09-05 11:06:00,11:06:00,11:07:00,11:08:00,645.7400,646.0150,0.2750,-0.1600,-0.0800,0.5150,437794.0
PPP,2025-09-05 11:09:00,11:09:00,11:10:00,11:11:00,646.0150,646.3200,0.3050,0.0750,0.2200,0.0100,409569.0
PPN,2025-09-05 11:12:00,11:12:00,11:13:00,11:14:00,646.3200,646.6600,0.3400,0.1000,0.2500,-0.0100,425145.0
PNN,2025-09-05 11:15:00,11:15:00,11:16:00,11:17:00,646.6600,646.0600,-0.6000,0.0400,-0.0950,-0.5450,390492.0
PPP,2025-09-05 11:18:00,11:18:00,11:19:00,11:20:00,646.0600,646.3100,0.2500,0.0900,0.1300,0.0300,330771.0
NNP,2025-09-05 11:21:00,11:21:00,11:22:00,11:23:00,646.3100,645.8700,-0.4400,-0.5500,-0.1800,0.2900,397625.0
PNP,2025-09-05 11:24:00,11:24:00,11:25:00,11:26:00,645.8700,646.0500,0.1800,0.3450,-0.3450,0.1800,227741.0
NNN,2025-09-05 11:27:00,11:27:00,11:28:00,11:29:00,646.0500,645.7400,-0.3100,-0.0600,-0.2300,-0.0200,406302.0
PPN,2025-09-05 11:30:00,11:30:00,11:31:00,11:32:00,645.7400,645.8500,0.1100,0.0200,0.1800,-0.0900,304029.0
NNN,2025-09-05 11:33:00,11:33:00,11:34:00,11:35:00,645.8500,645.4500,-0.4000,-0.2900,-0.0500,-0.0600,259696.0
NPP,2025-09-05 11:36:00,11:36:00,11:37:00,11:38:00,645.4500,645.6400,0.1900,-0.1100,0.1200,0.1800,317743.0
NPP,2025-09-05 11:39:00,11:39:00,11:40:00,11:41:00,645.6400,646.1850,0.5450,-0.1700,0.2500,0.4650,341039.0
NNP,2025-09-05 11:42:00,11:42:00,11:43:00,11:44:00,646.1850,646.1500,-0.0350,-0.0550,-0.3000,0.3200,294083.0
PON,2025-09-05 11:45:00,11:45:00,11:46:00,11:47:00,646.1500,645.5900,-0.5600,0.1500,0.0000,-0.7100,511822.0
PNN,2025-09-05 11:48:00,11:48:00,11:49:00,11:50:00,645.5900,645.5400,-0.0500,0.1900,-0.2150,-0.0250,288323.0
PPN,2025-09-05 11:51:00,11:51:00,11:52:00,11:53:00,645.5400,645.6100,0.0700,0.1500,0.1100,-0.1900,258804.0
PNP,2025-09-05 11:54:00,11:54:00,11:55:00,11:56:00,645.6100,646.0500,0.4400,0.1100,-0.0900,0.4200,330000.0
PPP,2025-09-05 11:57:00,11:57:00,11:58:00,11:59:00,646.0500,646.4700,0.4200,0.1400,0.1600,0.1200,288103.0
NNN,2025-09-05 12:00:00,12:00:00,12:01:00,12:02:00,646.4700,645.8700,-0.6000,-0.1400,-0.2300,-0.2300,326724.0
PNN,2025-09-05 12:03:00,12:03:00,12:04:00,12:05:00,645.8700,645.4300,-0.4400,0.0800,-0.3100,-0.2100,265911.0
PNP,2025-09-05 12:06:00,12:06:00,12:07:00,12:08:00,645.4300,645.7000,0.2700,0.3500,-0.2700,0.1900,336669.0
PNP,2025-09-05 12:09:00,12:09:00,12:10:00,12:11:00,645.7000,646.1900,0.4900,0.4500,-0.1300,0.1700,314300.0
PON,2025-09-05 12:12:00,12:12:00,12:13:00,12:14:00,646.1900,646.2300,0.0400,0.0800,0.0000,-0.0400,569859.0
PPN,2025-09-05 12:15:00,12:15:00,12:16:00,12:17:00,646.2300,646.3400,0.1100,0.1300,0.0750,-0.0950,352698.0
NPN,2025-09-05 12:18:00,12:18:00,12:19:00,12:20:00,646.3400,646.1600,-0.1800,-0.2500,0.1158,-0.0458,298763.0
PPP,2025-09-05 12:21:00,12:21:00,12:22:00,12:23:00,646.1600,646.4500,0.2900,0.0300,0.0800,0.1800,310443.0
ONN,2025-09-05 12:24:00,12:24:00,12:25:00,12:26:00,646.4500,646.1200,-0.3300,0.0000,-0.2100,-0.1200,304217.0
NNN,2025-09-05 12:27:00,12:27:00,12:28:00,12:29:00,646.1200,645.8700,-0.2500,-0.0500,-0.1300,-0.0700,242904.0
PNN,2025-09-05 12:30:00,12:30:00,12:31:00,12:32:00,645.8700,645.8000,-0.0700,0.0750,-0.0550,-0.0900,325573.0
PPN,2025-09-05 12:33:00,12:33:00,12:34:00,12:35:00,645.8000,645.9500,0.1500,0.1050,0.0750,-0.0300,173081.0
NNP,2025-09-05 12:36:00,12:36:00,12:37:00,12:38:00,645.9500,645.6000,-0.3500,-0.2850,-0.2650,0.2000,282785.0
NPN,2025-09-05 12:39:00,12:39:00,12:40:00,12:41:00,645.6000,645.3100,-0.2900,-0.0200,0.0450,-0.3150,291045.0
NNP,2025-09-05 12:42:00,12:42:00,12:43:00,12:44:00,645.3100,645.2350,-0.0750,-0.4400,-0.1700,0.5350,834197.0
PNP,2025-09-05 12:45:00,12:45:00,12:46:00,12:47:00,645.2350,645.2100,-0.0250,0.1350,-0.3500,0.1900,366733.0
NPP,2025-09-05 12:48:00,12:48:00,12:49:00,12:50:00,645.2100,645.1800,-0.0300,-0.2200,0.0800,0.1100,278643.0
NPP,2025-09-05 12:51:00,12:51:00,12:52:00,12:53:00,645.1800,645.2176,0.0376,-0.0800,0.0900,0.0276,198114.0
NNP,2025-09-05 12:54:00,12:54:00,12:55:00,12:56:00,645.2176,644.9000,-0.3176,-0.1576,-0.1800,0.0200,225817.0
NPN,2025-09-05 12:57:00,12:57:00,12:58:00,12:59:00,644.9000,645.1500,0.2500,-0.0550,0.3550,-0.0500,339970.0
PNN,2025-09-05 13:00:00,13:00:00,13:01:00,13:02:00,645.1500,645.0300,-0.1200,0.1900,-0.0850,-0.2250,652364.0
PNP,2025-09-05 13:03:00,13:03:00,13:04:00,13:05:00,645.0300,645.3200,0.2900,0.0200,-0.0300,0.3000,244658.0
NNP,2025-09-05 13:06:00,13:06:00,13:07:00,13:08:00,645.3200,645.0600,-0.2600,-0.1100,-0.1650,0.0150,291752.0
NPP,2025-09-05 13:09:00,13:09:00,13:10:00,13:11:00,645.0600,645.3000,0.2400,-0.0300,0.1900,0.0800,207736.0
NPP,2025-09-05 13:12:00,13:12:00,13:13:00,13:14:00,645.3000,645.4398,0.1398,-0.1500,0.0600,0.2298,314279.0
PPN,2025-09-05 13:15:00,13:15:00,13:16:00,13:17:00,645.4398,645.6400,0.2002,0.1552,0.0750,-0.0300,497040.0
PPO,2025-09-05 13:18:00,13:18:00,13:19:00,13:20:00,645.6400,645.8900,0.2500,0.1100,0.1400,0.0000,340130.0
PNP,2025-09-05 13:21:00,13:21:00,13:22:00,13:23:00,645.8900,645.7800,-0.1100,0.0300,-0.2700,0.1300,347477.0
NNN,2025-09-05 13:24:00,13:24:00,13:25:00,13:26:00,645.7800,645.3000,-0.4800,-0.3100,-0.0158,-0.1542,300820.0
PPO,2025-09-05 13:27:00,13:27:00,13:28:00,13:29:00,645.3000,645.6900,0.3900,0.3300,0.0600,0.0000,320506.0
PPP,2025-09-05 13:30:00,13:30:00,13:31:00,13:32:00,645.6900,646.2050,0.5150,0.2400,0.1900,0.0850,420523.0
NNN,2025-09-05 13:33:00,13:33:00,13:34:00,13:35:00,646.2050,645.8350,-0.3700,-0.0959,-0.1210,-0.1531,330928.0
PPN,2025-09-05 13:36:00,13:36:00,13:37:00,13:38:00,645.8350,646.0700,0.2350,0.1300,0.1850,-0.0800,329314.0
NPN,2025-09-05 13:39:00,13:39:00,13:40:00,13:41:00,646.0700,645.9500,-0.1200,-0.0700,0.0200,-0.0700,216880.0
NPP,2025-09-05 13:42:00,13:42:00,13:43:00,13:44:00,645.9500,646.0900,0.1400,-0.0500,0.1200,0.0700,229012.0
NNP,2025-09-05 13:45:00,13:45:00,13:46:00,13:47:00,646.0900,646.1400,0.0500,-0.0350,-0.0950,0.1800,200349.0
NNP,2025-09-05 13:48:00,13:48:00,13:49:00,13:50:00,646.1400,646.1000,-0.0400,-0.0300,-0.0350,0.0250,200988.0
NPP,2025-09-05 13:51:00,13:51:00,13:52:00,13:53:00,646.1000,646.0600,-0.0400,-0.0900,0.0100,0.0400,286125.0
NNP,2025-09-05 13:54:00,13:54:00,13:55:00,13:56:00,646.0600,646.0550,-0.0050,-0.0500,-0.1500,0.1950,280918.0
PNP,2025-09-05 13:57:00,13:57:00,13:58:00,13:59:00,646.0550,646.2900,0.2350,0.1300,-0.0150,0.1200,473996.0
NNN,2025-09-05 14:00:00,14:00:00,14:01:00,14:02:00,646.2900,646.0400,-0.2500,-0.1300,-0.1100,-0.0100,668056.0
PPP,2025-09-05 14:03:00,14:03:00,14:04:00,14:05:00,646.0400,646.4500,0.4100,0.1800,0.0300,0.2000,551906.0
PPN,2025-09-05 14:06:00,14:06:00,14:07:00,14:08:00,646.4500,646.5700,0.1200,0.1200,0.0300,-0.0300,595440.0
PNP,2025-09-05 14:09:00,14:09:00,14:10:00,14:11:00,646.5700,646.7000,0.1300,0.1300,-0.1000,0.1000,289198.0
NPN,2025-09-05 14:12:00,14:12:00,14:13:00,14:14:00,646.7000,646.7000,0.0000,-0.0400,0.0600,-0.0200,303329.0
PPN,2025-09-05 14:15:00,14:15:00,14:16:00,14:17:00,646.7000,647.0000,0.3000,0.0100,0.5200,-0.2300,743825.0
PNP,2025-09-05 14:18:00,14:18:00,14:19:00,14:20:00,647.0000,646.9900,-0.0100,0.0300,-0.1150,0.0750,548312.0
POP,2025-09-05 14:21:00,14:21:00,14:22:00,14:23:00,646.9900,647.1800,0.1900,0.0800,0.0000,0.1100,343289.0
PPN,2025-09-05 14:24:00,14:24:00,14:25:00,14:26:00,647.1800,647.2800,0.1000,0.0800,0.0599,-0.0399,569827.0
NPN,2025-09-05 14:27:00,14:27:00,14:28:00,14:29:00,647.2800,647.1200,-0.1600,-0.0500,0.1250,-0.2350,375684.0
NNN,2025-09-05 14:30:00,14:30:00,14:31:00,14:32:00,647.1200,646.4200,-0.7000,-0.1500,-0.3800,-0.1700,718812.0
NPP,2025-09-05 14:33:00,14:33:00,14:34:00,14:35:00,646.4200,646.9600,0.5400,-0.0100,0.2800,0.2700,540010.0
PNN,2025-09-05 14:36:00,14:36:00,14:37:00,14:38:00,646.9600,646.8200,-0.1400,0.2000,-0.3354,-0.0046,721403.0
PPN,2025-09-05 14:39:00,14:39:00,14:40:00,14:41:00,646.8200,646.8700,0.0500,0.0100,0.0500,-0.0100,418164.0
NNP,2025-09-05 14:42:00,14:42:00,14:43:00,14:44:00,646.8700,646.6900,-0.1800,-0.0700,-0.2700,0.1600,674617.0
OPN,2025-09-05 14:45:00,14:45:00,14:46:00,14:47:00,646.6900,646.6100,-0.0800,0.0000,0.2200,-0.3000,583201.0
PPN,2025-09-05 14:48:00,14:48:00,14:49:00,14:50:00,646.6100,646.6850,0.0750,0.1550,0.0150,-0.0950,1271560.0
NNN,2025-09-05 14:51:00,14:51:00,14:52:00,14:53:00,646.6850,646.2600,-0.4250,-0.2550,-0.1000,-0.0700,1144849.0
PPN,2025-09-05 14:54:00,14:54:00,14:55:00,14:56:00,646.2600,646.5700,0.3100,0.1700,0.4800,-0.3400,1572037.0
NPP,2025-09-05 14:57:00,14:57:00,14:58:00,14:59:00,646.5700,647.2100,0.6400,-0.0800,0.2300,0.4900,3123848.0
NPN,2025-09-05 15:00:00,15:00:00,15:01:00,15:02:00,647.2100,647.0400,-0.1700,-0.2400,0.1000,-0.0300,446646.0
PPN,2025-09-05 15:03:00,15:03:00,15:04:00,15:05:00,647.0400,647.0000,-0.0400,0.0200,0.0300,-0.0900,422260.0
NNN,2025-09-05 15:06:00,15:06:00,15:07:00,15:08:00,647.0000,646.8900,-0.1100,-0.0500,-0.0400,-0.0200,71146.0
NNP,2025-09-05 15:09:00,15:09:00,15:10:00,15:11:00,646.8900,646.9000,0.0100,-0.0500,-0.0400,0.1000,2367489.0
NOP,2025-09-05 15:12:00,15:12:00,15:13:00,15:14:00,646.9000,646.9197,0.0197,-0.0100,0.0000,0.0297,310133.0
NNN,2025-09-05 15:15:00,15:15:00,15:16:00,15:17:00,646.9197,646.6800,-0.2397,-0.0597,-0.0600,-0.1200,28357.0
PPP,2025-09-05 15:18:00,15:18:00,15:19:00,15:20:00,646.6800,646.9100,0.2300,0.0700,0.0700,0.0900,185341.0
ONN,2025-09-05 15:21:00,15:21:00,15:22:00,15:23:00,646.9100,646.8500,-0.0600,0.0000,-0.0100,-0.0500,17728.0
PON,2025-09-05 15:24:00,15:24:00,15:25:00,15:26:00,646.8500,646.8000,-0.0500,0.0300,0.0000,-0.0800,45750.0
PPN,2025-09-05 15:27:00,15:27:00,15:28:00,15:29:00,646.8000,646.7800,-0.0200,0.0100,0.0100,-0.0400,59171.0
NNO,2025-09-05 15:30:00,15:30:00,15:31:00,15:32:00,646.7800,646.7500,-0.0300,-0.0100,-0.0200,0.0000,58265.0
PPN,2025-09-05 15:33:00,15:33:00,15:34:00,15:35:00,646.7500,646.7800,0.0300,0.0100,0.0300,-0.0100,18583.0
PPP,2025-09-05 15:36:00,15:36:00,15:37:00,15:38:00,646.7800,646.9500,0.1700,0.0400,0.0600,0.0700,54532.0
NNN,2025-09-05 15:39:00,15:39:00,15:40:00,15:41:00,646.9500,646.8100,-0.1400,-0.0200,-0.0100,-0.1100,13661.0
NOP,2025-09-05 15:42:00,15:42:00,15:43:00,15:44:00,646.8100,646.8000,-0.0100,-0.0500,0.0000,0.0400,19897.0
NNP,2025-09-05 15:45:00,15:45:00,15:46:00,15:47:00,646.8000,646.8100,0.0100,-0.0100,-0.0200,0.0400,54548.0
PPN,2025-09-05 15:48:00,15:48:00,15:49:00,15:50:00,646.8100,646.9300,0.1200,0.0300,0.1000,-0.0100,31409.0
PNP,2025-09-05 15:51:00,15:51:00,15:52:00,15:53:00,646.9300,646.9405,0.0105,0.0400,-0.0300,0.0005,25807.0
PPP,2025-09-05 15:54:00,15:54:00,15:55:00,15:56:00,646.9405,647.0200,0.0795,0.0295,0.0200,0.0300,11345.0
NNP,2025-09-05 15:57:00,15:57:00,15:58:00,16:01:00,647.0200,646.9500,-0.0700,-0.0200,-0.0700,0.0200,14776.0
NPO,2025-09-05 16:02:00,16:02:00,16:03:00,16:04:00,646.9500,646.9500,0.0000,-0.0400,0.0400,0.0000,11680.0
NOP,2025-09-05 16:05:00,16:05:00,16:06:00,16:07:00,646.9500,646.9500,0.0000,-0.0100,0.0000,0.0100,31479.0
POO,2025-09-05 16:08:00,16:08:00,16:09:00,16:10:00,646.9500,647.0000,0.0500,0.0500,0.0000,0.0000,13267.0
PNO,2025-09-05 16:11:00,16:11:00,16:12:00,16:13:00,647.0000,646.9800,-0.0200,0.0300,-0.0500,0.0000,8784.0
PNN,2025-09-05 16:14:00,16:14:00,16:15:00,16:16:00,646.9800,646.8800,-0.1000,0.0200,-0.0200,-0.1000,18546.0
ONN,2025-09-05 16:17:00,16:17:00,16:18:00,16:19:00,646.8800,646.8600,-0.0200,0.0000,-0.0100,-0.0100,2644.0
PPP,2025-09-05 16:21:00,16:21:00,16:23:00,16:24:00,646.8600,646.9500,0.0900,0.0400,0.0400,0.0100,5148.0
ONN,2025-09-05 16:28:00,16:28:00,16:29:00,16:30:00,646.9500,646.8600,-0.0900,0.0000,-0.0100,-0.0800,21408.0
NNP,2025-09-05 16:31:00,16:31:00,16:32:00,16:33:00,646.8600,646.7000,-0.1600,-0.1500,-0.0200,0.0100,12424.0
NPN,2025-09-05 16:35:00,16:35:00,16:36:00,16:38:00,646.7000,646.6800,-0.0200,-0.0100,0.0100,-0.0200,16116.0
NPP,2025-09-05 16:39:00,16:39:00,16:40:00,16:41:00,646.6800,646.7900,0.1100,-0.0100,0.0900,0.0300,16550.0
NNN,2025-09-05 16:42:00,16:42:00,16:43:00,16:44:00,646.7900,646.5000,-0.2900,-0.0400,-0.2018,-0.0482,25821.0
PNN,2025-09-05 16:45:00,16:45:00,16:46:00,16:47:00,646.5000,646.3000,-0.2000,0.0600,-0.1000,-0.1600,14721.0
PNN,2025-09-05 16:48:00,16:48:00,16:50:00,16:51:00,646.3000,646.2500,-0.0500,0.1900,-0.0700,-0.1700,17124.0
NPP,2025-09-05 16:52:00,16:52:00,16:53:00,16:54:00,646.2500,646.2999,0.0499,-0.0500,0.0900,0.0099,12727.0
NNN,2025-09-05 16:55:00,16:55:00,16:56:00,16:58:00,646.2999,646.2664,-0.0335,-0.0199,-0.0100,-0.0036,2804.0
NNN,2025-09-05 16:59:00,16:59:00,17:00:00,17:01:00,646.2664,646.1000,-0.1664,-0.0964,-0.0515,-0.0185,11503.0
NNN,2025-09-05 17:02:00,17:02:00,17:03:00,17:04:00,646.1000,645.9500,-0.1500,-0.0400,-0.0200,-0.0900,6730.0
NPN,2025-09-05 17:05:00,17:05:00,17:06:00,17:07:00,645.9500,646.0200,0.0700,-0.0400,0.2900,-0.1800,8823.0
NPO,2025-09-05 17:08:00,17:08:00,17:09:00,17:10:00,646.0200,646.0200,0.0000,-0.0100,0.0100,0.0000,24189.0
OPP,2025-09-05 17:11:00,17:11:00,17:12:00,17:13:00,646.0200,646.1000,0.0800,0.0000,0.0700,0.0100,5703.0
NPO,2025-09-05 17:14:00,17:14:00,17:15:00,17:16:00,646.1000,646.1000,0.0000,-0.0300,0.0300,0.0000,8547.0
OOO,2025-09-05 17:17:00,17:17:00,17:18:00,17:19:00,646.1000,646.1000,0.0000,0.0000,0.0000,0.0000,8933.0
POO,2025-09-05 17:20:00,17:20:00,17:21:00,17:23:00,646.1000,646.1200,0.0200,0.0200,0.0000,0.0000,11168.0
OON,2025-09-05 17:24:00,17:24:00,17:25:00,17:26:00,646.1200,646.1100,-0.0100,0.0000,0.0000,-0.0100,3342.0
PON,2025-09-05 17:28:00,17:28:00,17:29:00,17:30:00,646.1100,646.1102,0.0002,0.0100,0.0000,-0.0098,4194.0
PON,2025-09-05 17:34:00,17:34:00,17:35:00,17:37:00,646.1102,646.1101,-0.0001,0.0098,-0.0001,-0.0098,1145.0
PNO,2025-09-05 17:38:00,17:38:00,17:39:00,17:42:00,646.1101,646.1100,-0.0001,0.0099,-0.0100,0.0000,5593.0
NNP,2025-09-05 17:43:00,17:43:00,17:47:00,17:48:00,646.1100,646.0800,-0.0300,-0.0100,-0.0300,0.0100,34317.0
PNP,2025-09-05 17:49:00,17:49:00,17:50:00,17:51:00,646.0800,646.0600,-0.0200,0.0100,-0.0400,0.0100,17954.0
NNP,2025-09-05 17:52:00,17:52:00,17:53:00,17:54:00,646.0600,646.0400,-0.0200,-0.0200,-0.0282,0.0282,1497.0
POP,2025-09-05 17:56:00,17:56:00,17:59:00,18:00:00,646.0400,646.0900,0.0500,0.0200,0.0000,0.0300,8429.0
NNO,2025-09-05 18:01:00,18:01:00,18:02:00,18:03:00,646.0900,646.0100,-0.0800,-0.0500,-0.0300,0.0000,23246.0
OPN,2025-09-05 18:04:00,18:04:00,18:05:00,18:06:00,646.0100,646.0100,0.0000,0.0000,0.0100,-0.0100,1237.0
OON,2025-09-05 18:07:00,18:07:00,18:09:00,18:10:00,646.0100,645.9700,-0.0400,0.0000,0.0000,-0.0400,26121.0
NNO,2025-09-05 18:12:00,18:12:00,18:15:00,18:16:00,645.9700,645.9100,-0.0600,-0.0400,-0.0200,0.0000,4292.0
PNN,2025-09-05 18:17:00,18:17:00,18:18:00,18:19:00,645.9100,645.9200,0.0100,0.0700,-0.0500,-0.0100,4673.0
NNP,2025-09-05 18:20:00,18:20:00,18:21:00,18:24:00,645.9200,645.9500,0.0300,-0.0100,-0.0300,0.0700,3702.0
PON,2025-09-05 18:27:00,18:27:00,18:28:00,18:36:00,645.9500,645.9500,0.0000,0.0100,0.0000,-0.0100,1804.0
PPN,2025-09-05 18:37:00,18:37:00,18:38:00,18:39:00,645.9500,646.0000,0.0500,0.0200,0.0400,-0.0100,4931.0
OPP,2025-09-05 18:40:00,18:40:00,18:42:00,18:43:00,646.0000,646.0300,0.0300,0.0000,0.0100,0.0200,2665.0
OPN,2025-09-05 18:44:00,18:44:00,18:46:00,18:47:00,646.0300,646.0200,-0.0100,0.0000,0.0009,-0.0109,11326.0
NNO,2025-09-05 18:48:00,18:48:00,18:49:00,18:50:00,646.0200,645.9800,-0.0400,-0.0300,-0.0100,0.0000,4469.0
ONN,2025-09-05 18:52:00,18:52:00,18:53:00,18:54:00,645.9800,645.9500,-0.0300,0.0000,-0.0200,-0.0100,3692.0
OPN,2025-09-05 18:56:00,18:56:00,18:57:00,18:58:00,645.9500,645.9500,0.0000,0.0000,0.0100,-0.0100,3744.0
PPN,2025-09-05 18:59:00,18:59:00,03:00:00,03:01:00,645.9500,648.2300,2.2800,2.3000,0.0300,-0.0500,6597.0
NPP,2025-09-08 03:02:00,03:02:00,03:03:00,03:04:00,648.2300,648.3500,0.1200,-0.1300,0.1300,0.1200,4125.0
NNP,2025-09-08 03:05:00,03:05:00,03:06:00,03:07:00,648.3500,648.3600,0.0100,-0.0100,-0.0100,0.0300,5271.0
PNP,2025-09-08 03:08:00,03:08:00,03:09:00,03:10:00,648.3600,648.3800,0.0200,0.0300,-0.0500,0.0400,1839.0
PNP,2025-09-08 03:11:00,03:11:00,03:12:00,03:13:00,648.3800,648.4500,0.0700,0.1300,-0.0700,0.0100,5016.0
PNN,2025-09-08 03:16:00,03:16:00,03:18:00,03:19:00,648.4500,648.5000,0.0500,0.1800,-0.0600,-0.0700,1136.0
NNP,2025-09-08 03:21:00,03:21:00,03:23:00,03:24:00,648.5000,648.5000,0.0000,-0.0200,-0.0500,0.0700,1247.0
NPP,2025-09-08 03:28:00,03:28:00,03:29:00,03:30:00,648.5000,648.5600,0.0600,-0.0100,0.0100,0.0600,1322.0
OPP,2025-09-08 03:34:00,03:34:00,03:35:00,03:37:00,648.5600,648.6300,0.0700,0.0000,0.0600,0.0100,1227.0
PPN,2025-09-08 03:38:00,03:38:00,03:40:00,03:41:00,648.6300,648.6400,0.0100,0.0200,0.0100,-0.0200,1322.0
NNN,2025-09-08 03:42:00,03:42:00,03:43:00,03:44:00,648.6400,648.5300,-0.1100,-0.0100,-0.0400,-0.0600,3143.0
PNN,2025-09-08 03:46:00,03:46:00,03:49:00,03:52:00,648.5300,648.4600,-0.0700,0.1000,-0.1300,-0.0400,1137.0
NPN,2025-09-08 03:53:00,03:53:00,03:54:00,03:58:00,648.4600,648.4700,0.0100,-0.0100,0.0400,-0.0200,1824.0
NPP,2025-09-08 04:00:00,04:00:00,04:01:00,04:02:00,648.4700,648.4200,-0.0500,-0.0900,0.0300,0.0100,1222.0
NNN,2025-09-08 04:04:00,04:04:00,04:05:00,04:06:00,648.4200,648.3200,-0.1000,-0.0300,-0.0200,-0.0500,887.0
ONO,2025-09-08 04:07:00,04:07:00,04:08:00,04:09:00,648.3200,648.3000,-0.0200,0.0000,-0.0200,0.0000,1178.0
PPN,2025-09-08 04:10:00,04:10:00,04:13:00,04:14:00,648.3000,648.3900,0.0900,0.0500,0.0500,-0.0100,1984.0
