pattern,timestamp,minute_1_time,minute_2_time,minute_3_time,first_open,last_next_open,total_change,change_1,change_2,change_3,volume
PNN,2025-08-01 05:39:00,05:39:00,05:40:00,05:41:00,626.1100,625.7600,-0.3500,0.0900,-0.0500,-0.3900,38223.0
PNN,2025-08-01 05:42:00,05:42:00,05:43:00,05:44:00,625.7600,625.7100,-0.0500,0.1200,-0.1100,-0.0600,128263.0
PNP,2025-08-01 05:45:00,05:45:00,05:46:00,05:47:00,625.7100,625.7600,0.0500,0.1500,-0.1400,0.0400,58237.0
NNN,2025-08-01 05:48:00,05:48:00,05:49:00,05:50:00,625.7600,625.3700,-0.3900,-0.1000,-0.1600,-0.1300,33706.0
NPN,2025-08-01 05:51:00,05:51:00,05:52:00,05:53:00,625.3700,625.2400,-0.1300,-0.2200,0.1600,-0.0700,15987.0
NPP,2025-08-01 05:54:00,05:54:00,05:55:00,05:56:00,625.2400,625.1600,-0.0800,-0.3500,0.2400,0.0300,18562.0
PNP,2025-08-01 05:57:00,05:57:00,05:58:00,05:59:00,625.1600,625.3600,0.2000,0.1800,-0.0200,0.0400,14617.0
PPN,2025-08-01 06:00:00,06:00:00,06:01:00,06:02:00,625.3600,625.4200,0.0600,0.0400,0.1800,-0.1600,23929.0
NPP,2025-08-01 06:03:00,06:03:00,06:04:00,06:05:00,625.4200,625.5800,0.1600,-0.1100,0.2300,0.0400,12497.0
PPP,2025-08-01 06:06:00,06:06:00,06:07:00,06:08:00,625.5800,625.7200,0.1400,0.0500,0.0700,0.0200,38018.0
PPP,2025-08-01 06:09:00,06:09:00,06:10:00,06:11:00,625.7200,626.1000,0.3800,0.1700,0.2000,0.0100,13881.0
PPP,2025-08-01 06:12:00,06:12:00,06:13:00,06:14:00,626.1000,626.2800,0.1800,0.0500,0.0900,0.0400,39606.0
PPN,2025-08-01 06:15:00,06:15:00,06:16:00,06:17:00,626.2800,626.4200,0.1400,0.0300,0.1200,-0.0100,5923.0
NNN,2025-08-01 06:18:00,06:18:00,06:19:00,06:20:00,626.4200,626.1800,-0.2400,-0.1550,-0.0450,-0.0400,32752.0
PPP,2025-08-01 06:21:00,06:21:00,06:22:00,06:23:00,626.1800,626.5200,0.3400,0.1500,0.0700,0.1200,21421.0
NPN,2025-08-01 06:24:00,06:24:00,06:25:00,06:26:00,626.5200,626.4200,-0.1000,-0.1500,0.0800,-0.0300,8833.0
NNP,2025-08-01 06:27:00,06:27:00,06:28:00,06:30:00,626.4200,626.5000,0.0800,-0.0700,-0.0700,0.2200,10089.0
NPN,2025-08-01 06:31:00,06:31:00,06:32:00,06:33:00,626.5000,626.3000,-0.2000,-0.1400,0.0600,-0.1200,5566.0
POO,2025-08-01 06:34:00,06:34:00,06:35:00,06:36:00,626.3000,626.4000,0.1000,0.1000,0.0000,0.0000,6199.0
PPN,2025-08-01 06:37:00,06:37:00,06:38:00,06:39:00,626.4000,626.4900,0.0900,0.0100,0.1900,-0.1100,12134.0
PNN,2025-08-01 06:40:00,06:40:00,06:41:00,06:42:00,626.4900,626.5800,0.0900,0.1600,-0.0500,-0.0200,7537.0
PNN,2025-08-01 06:43:00,06:43:00,06:44:00,06:45:00,626.5800,626.6000,0.0200,0.0700,-0.0300,-0.0200,5398.0
PPO,2025-08-01 06:46:00,06:46:00,06:47:00,06:48:00,626.6000,626.8100,0.2100,0.0700,0.1400,0.0000,11092.0
NPP,2025-08-01 06:49:00,06:49:00,06:50:00,06:51:00,626.8100,626.7300,-0.0800,-0.3300,0.0600,0.1900,22428.0
NNP,2025-08-01 06:52:00,06:52:00,06:53:00,06:54:00,626.7300,626.6400,-0.0900,-0.0600,-0.0900,0.0600,16388.0
PPN,2025-08-01 06:55:00,06:55:00,06:56:00,06:57:00,626.6400,626.7800,0.1400,0.0900,0.0800,-0.0300,11694.0
PNP,2025-08-01 06:58:00,06:58:00,06:59:00,07:00:00,626.7800,629.6700,2.8900,0.1300,-1.5300,4.2900,165714.0
NPO,2025-08-01 07:01:00,07:01:00,07:02:00,07:03:00,629.6700,626.9000,-2.7700,-3.0000,0.2300,0.0000,157554.0
PNP,2025-08-01 07:04:00,07:04:00,07:05:00,07:06:00,626.9000,626.9498,0.0498,0.0600,-0.0200,0.0098,21369.0
NPP,2025-08-01 07:07:00,07:07:00,07:08:00,07:09:00,626.9498,626.8900,-0.0598,-0.1398,0.0400,0.0400,7761.0
PPP,2025-08-01 07:10:00,07:10:00,07:11:00,07:12:00,626.8900,627.1600,0.2700,0.1100,0.0500,0.1100,37812.0
NPN,2025-08-01 07:13:00,07:13:00,07:14:00,07:15:00,627.1600,626.7900,-0.3700,-0.3100,0.0700,-0.1300,30408.0
PNP,2025-08-01 07:16:00,07:16:00,07:17:00,07:18:00,626.7900,626.7100,-0.0800,0.0200,-0.1781,0.0781,55412.0
NNN,2025-08-01 07:19:00,07:19:00,07:20:00,07:21:00,626.7100,626.6200,-0.0900,-0.0100,-0.0100,-0.0700,35529.0
PPN,2025-08-01 07:22:00,07:22:00,07:23:00,07:24:00,626.6200,626.8400,0.2200,0.1700,0.0800,-0.0300,11784.0
PNP,2025-08-01 07:25:00,07:25:00,07:26:00,07:27:00,626.8400,626.7600,-0.0800,0.0200,-0.1200,0.0200,53683.0
PNN,2025-08-01 07:28:00,07:28:00,07:29:00,07:30:00,626.7600,625.9300,-0.8300,0.1300,-0.3600,-0.6000,213507.0
PPN,2025-08-01 07:31:00,07:31:00,07:32:00,07:33:00,625.9300,625.9400,0.0100,0.2000,0.1000,-0.2900,197452.0
NPP,2025-08-01 07:34:00,07:34:00,07:35:00,07:36:00,625.9400,626.4600,0.5200,-0.4400,0.3900,0.5700,241125.0
NPP,2025-08-01 07:37:00,07:37:00,07:38:00,07:39:00,626.4600,626.7400,0.2800,-0.1900,0.2400,0.2300,248341.0
PPN,2025-08-01 07:40:00,07:40:00,07:41:00,07:42:00,626.7400,627.6700,0.9300,0.7300,0.5300,-0.3300,157070.0
PNN,2025-08-01 07:43:00,07:43:00,07:44:00,07:45:00,627.6700,626.9300,-0.7400,0.0400,-0.1200,-0.6600,122860.0
PPP,2025-08-01 07:46:00,07:46:00,07:47:00,07:48:00,626.9300,627.0700,0.1400,0.0300,0.0100,0.1000,57132.0
NNN,2025-08-01 07:49:00,07:49:00,07:50:00,07:51:00,627.0700,626.4500,-0.6200,-0.3100,-0.0500,-0.2600,68774.0
NPN,2025-08-01 07:52:00,07:52:00,07:53:00,07:54:00,626.4500,626.5700,0.1200,-0.0100,0.3300,-0.2000,128691.0
NNP,2025-08-01 07:55:00,07:55:00,07:56:00,07:57:00,626.5700,626.1800,-0.3900,-0.0600,-0.4400,0.1100,127842.0
NNP,2025-08-01 07:58:00,07:58:00,07:59:00,08:00:00,626.1800,626.5000,0.3200,-0.0800,-0.1500,0.5500,51230.0
NPN,2025-08-01 08:01:00,08:01:00,08:02:00,08:03:00,626.5000,626.1000,-0.4000,-0.0800,0.1600,-0.4800,65310.0
PPP,2025-08-01 08:04:00,08:04:00,08:05:00,08:06:00,626.1000,626.3200,0.2200,0.0800,0.0700,0.0700,49974.0
NNN,2025-08-01 08:07:00,08:07:00,08:08:00,08:09:00,626.3200,626.0100,-0.3100,-0.1600,-0.1101,-0.0399,50086.0
PNN,2025-08-01 08:10:00,08:10:00,08:11:00,08:12:00,626.0100,625.7300,-0.2800,0.2100,-0.2400,-0.2500,50012.0
NPP,2025-08-01 08:13:00,08:13:00,08:14:00,08:15:00,625.7300,625.7800,0.0500,-0.0500,0.0200,0.0800,49364.0
NPP,2025-08-01 08:16:00,08:16:00,08:17:00,08:18:00,625.7800,625.9799,0.1999,-0.0800,0.2100,0.0699,50761.0
NNN,2025-08-01 08:19:00,08:19:00,08:20:00,08:21:00,625.9799,625.6800,-0.2999,-0.0299,-0.2600,-0.0100,85182.0
PPN,2025-08-01 08:22:00,08:22:00,08:23:00,08:24:00,625.6800,625.6400,-0.0400,0.0100,0.0300,-0.0800,52764.0
NPP,2025-08-01 08:25:00,08:25:00,08:26:00,08:27:00,625.6400,625.4900,-0.1500,-0.2701,0.1101,0.0100,79233.0
PPN,2025-08-01 08:28:00,08:28:00,08:29:00,08:30:00,625.4900,625.3100,-0.1800,0.1900,0.6200,-0.9900,1180572.0
PNN,2025-08-01 08:31:00,08:31:00,08:32:00,08:33:00,625.3100,624.6400,-0.6700,0.0500,-0.7000,-0.0200,1808494.0
NNN,2025-08-01 08:34:00,08:34:00,08:35:00,08:36:00,624.6400,623.8900,-0.7500,-0.3250,-0.2550,-0.1700,1459673.0
PNN,2025-08-01 08:37:00,08:37:00,08:38:00,08:39:00,623.8900,623.7500,-0.1400,0.6800,-0.1800,-0.6400,1310275.0
NNN,2025-08-01 08:40:00,08:40:00,08:41:00,08:42:00,623.7500,622.6200,-1.1300,-0.4100,-0.0706,-0.6494,1322842.0
PNN,2025-08-01 08:43:00,08:43:00,08:44:00,08:45:00,622.6200,621.8100,-0.8100,0.0600,-0.3700,-0.5000,1382771.0
PNN,2025-08-01 08:46:00,08:46:00,08:47:00,08:48:00,621.8100,621.5200,-0.2900,0.1000,-0.0500,-0.3400,1570495.0
NPP,2025-08-01 08:49:00,08:49:00,08:50:00,08:51:00,621.5200,621.9400,0.4200,-0.2000,0.1500,0.4700,1534401.0
NNP,2025-08-01 08:52:00,08:52:00,08:53:00,08:54:00,621.9400,621.5700,-0.3700,-0.6200,-0.0300,0.2800,1279560.0
PPN,2025-08-01 08:55:00,08:55:00,08:56:00,08:57:00,621.5700,621.5300,-0.0400,0.1400,0.3300,-0.5100,1415548.0
OON,2025-08-01 08:58:00,08:58:00,08:59:00,09:00:00,621.5300,620.3200,-1.2100,0.0000,0.0000,-1.2100,1187963.0
NNP,2025-08-01 09:01:00,09:01:00,09:02:00,09:03:00,620.3200,620.4900,0.1700,-0.4100,-0.0500,0.6300,1616601.0
PNP,2025-08-01 09:04:00,09:04:00,09:05:00,09:06:00,620.4900,621.0000,0.5100,0.5600,-0.5500,0.5000,1857113.0
NPP,2025-08-01 09:07:00,09:07:00,09:08:00,09:09:00,621.0000,621.3500,0.3500,-0.7200,0.5600,0.5100,1281688.0
PNP,2025-08-01 09:10:00,09:10:00,09:11:00,09:12:00,621.3500,622.3350,0.9850,0.4700,-0.0670,0.5820,1289769.0
NPP,2025-08-01 09:13:00,09:13:00,09:14:00,09:15:00,622.3350,622.1500,-0.1850,-0.5250,0.0900,0.2500,1039197.0
PPN,2025-08-01 09:16:00,09:16:00,09:17:00,09:18:00,622.1500,622.6575,0.5075,0.4450,0.0750,-0.0125,934261.0
NPN,2025-08-01 09:19:00,09:19:00,09:20:00,09:21:00,622.6575,622.4900,-0.1675,-0.1475,0.5400,-0.5600,1060933.0
NPP,2025-08-01 09:22:00,09:22:00,09:23:00,09:24:00,622.4900,623.0500,0.5600,-0.3200,0.7700,0.1100,1253553.0
NPN,2025-08-01 09:25:00,09:25:00,09:26:00,09:27:00,623.0500,623.0000,-0.0500,-0.3900,0.8500,-0.5100,789801.0
PPP,2025-08-01 09:28:00,09:28:00,09:29:00,09:30:00,623.0000,623.4300,0.4300,0.2000,0.1700,0.0600,965702.0
PNP,2025-08-01 09:31:00,09:31:00,09:32:00,09:33:00,623.4300,623.8800,0.4500,0.1000,-0.0900,0.4400,1190911.0
NNP,2025-08-01 09:34:00,09:34:00,09:35:00,09:36:00,623.8800,623.6300,-0.2500,-0.0600,-0.3800,0.1900,999267.0
PNN,2025-08-01 09:37:00,09:37:00,09:38:00,09:39:00,623.6300,623.0400,-0.5900,0.2800,-0.6000,-0.2700,1212319.0
NPN,2025-08-01 09:40:00,09:40:00,09:41:00,09:42:00,623.0400,622.7400,-0.3000,-0.0600,0.1500,-0.3900,1062445.0
NPP,2025-08-01 09:43:00,09:43:00,09:44:00,09:45:00,622.7400,623.5500,0.8100,-0.3800,0.0400,1.1500,1123606.0
NPN,2025-08-01 09:46:00,09:46:00,09:47:00,09:48:00,623.5500,622.3800,-1.1700,-0.3000,0.0500,-0.9200,1145173.0
PNN,2025-08-01 09:49:00,09:49:00,09:50:00,09:51:00,622.3800,621.8300,-0.5500,0.0200,-0.1700,-0.4000,954766.0
PNP,2025-08-01 09:52:00,09:52:00,09:53:00,09:54:00,621.8300,622.2300,0.4000,0.4100,-0.0900,0.0800,606429.0
PNN,2025-08-01 09:55:00,09:55:00,09:56:00,09:57:00,622.2300,621.9900,-0.2400,0.3400,-0.4700,-0.1100,812864.0
NPN,2025-08-01 09:58:00,09:58:00,09:59:00,10:00:00,621.9900,621.9000,-0.0900,-0.0500,0.0200,-0.0600,848085.0
NPP,2025-08-01 10:01:00,10:01:00,10:02:00,10:03:00,621.9000,622.1700,0.2700,-0.2600,0.4400,0.0900,735658.0
NPP,2025-08-01 10:04:00,10:04:00,10:05:00,10:06:00,622.1700,622.3700,0.2000,-0.2000,0.1800,0.2200,688783.0
PNN,2025-08-01 10:07:00,10:07:00,10:08:00,10:09:00,622.3700,622.2700,-0.1000,0.0400,-0.0980,-0.0420,645825.0
NPN,2025-08-01 10:10:00,10:10:00,10:11:00,10:12:00,622.2700,622.4200,0.1500,-0.0200,0.5900,-0.4200,862829.0
NNP,2025-08-01 10:13:00,10:13:00,10:14:00,10:15:00,622.4200,622.7000,0.2800,-0.1550,-0.1150,0.5500,591202.0
NNN,2025-08-01 10:16:00,10:16:00,10:17:00,10:18:00,622.7000,622.0900,-0.6100,-0.4600,-0.0400,-0.1100,614693.0
PPN,2025-08-01 10:19:00,10:19:00,10:20:00,10:21:00,622.0900,621.9600,-0.1300,0.0400,0.0600,-0.2300,764588.0
NNN,2025-08-01 10:22:00,10:22:00,10:23:00,10:24:00,621.9600,621.6000,-0.3600,-0.1550,-0.0050,-0.2000,664716.0
PNN,2025-08-01 10:25:00,10:25:00,10:26:00,10:27:00,621.6000,621.5200,-0.0800,0.0700,-0.0600,-0.0900,713630.0
NPP,2025-08-01 10:28:00,10:28:00,10:29:00,10:30:00,621.5200,621.5600,0.0400,-0.1050,0.0950,0.0500,775031.0
NPP,2025-08-01 10:31:00,10:31:00,10:32:00,10:33:00,621.5600,621.9200,0.3600,-0.1350,0.3549,0.1401,660510.0
NPP,2025-08-01 10:34:00,10:34:00,10:35:00,10:36:00,621.9200,621.8900,-0.0300,-0.4100,0.1400,0.2400,668768.0
PPP,2025-08-01 10:37:00,10:37:00,10:38:00,10:39:00,621.8900,622.6400,0.7500,0.1800,0.2900,0.2800,673440.0
PPP,2025-08-01 10:40:00,10:40:00,10:41:00,10:42:00,622.6400,623.3100,0.6700,0.3900,0.0400,0.2400,709736.0
PPP,2025-08-01 10:43:00,10:43:00,10:44:00,10:45:00,623.3100,623.8335,0.5235,0.0500,0.2600,0.2135,798684.0
PNP,2025-08-01 10:46:00,10:46:00,10:47:00,10:48:00,623.8335,623.5300,-0.3035,0.0265,-0.5000,0.1700,862340.0
PNP,2025-08-01 10:49:00,10:49:00,10:50:00,10:51:00,623.5300,623.6000,0.0700,0.2400,-0.2000,0.0300,512969.0
PNP,2025-08-01 10:52:00,10:52:00,10:53:00,10:54:00,623.6000,623.7200,0.1200,0.0600,-0.0600,0.1200,512269.0
NPP,2025-08-01 10:55:00,10:55:00,10:56:00,10:57:00,623.7200,623.8600,0.1400,-0.1400,0.1200,0.1600,590912.0
PPP,2025-08-01 10:58:00,10:58:00,10:59:00,11:00:00,623.8600,624.2000,0.3400,0.0700,0.0700,0.2000,602424.0
NPN,2025-08-01 11:01:00,11:01:00,11:02:00,11:03:00,624.2000,624.3900,0.1900,-0.0100,0.3200,-0.1200,710614.0
PNP,2025-08-01 11:04:00,11:04:00,11:05:00,11:06:00,624.3900,624.8450,0.4550,0.2900,-0.0400,0.2050,879811.0
NNN,2025-08-01 11:07:00,11:07:00,11:08:00,11:09:00,624.8450,624.5000,-0.3450,-0.1450,-0.1200,-0.0800,612177.0
NPN,2025-08-01 11:10:00,11:10:00,11:11:00,11:12:00,624.5000,624.1400,-0.3600,-0.2484,0.1184,-0.2300,861840.0
PPN,2025-08-01 11:13:00,11:13:00,11:14:00,11:15:00,624.1400,624.3800,0.2400,0.3000,0.1050,-0.1650,675728.0
NPN,2025-08-01 11:16:00,11:16:00,11:17:00,11:18:00,624.3800,624.4750,0.0950,-0.1000,0.2400,-0.0450,687387.0
PNN,2025-08-01 11:19:00,11:19:00,11:20:00,11:21:00,624.4750,624.3100,-0.1650,0.0850,-0.0200,-0.2300,861549.0
PNP,2025-08-01 11:22:00,11:22:00,11:23:00,11:24:00,624.3100,624.4600,0.1500,0.2200,-0.1000,0.0300,443233.0
PNN,2025-08-01 11:25:00,11:25:00,11:26:00,11:27:00,624.4600,624.5150,0.0550,0.4000,-0.0050,-0.3400,531363.0
NNN,2025-08-01 11:28:00,11:28:00,11:29:00,11:30:00,624.5150,624.0550,-0.4600,-0.0850,-0.2200,-0.1550,684961.0
NNP,2025-08-01 11:31:00,11:31:00,11:32:00,11:33:00,624.0550,624.2700,0.2150,-0.1350,-0.1150,0.4650,731939.0
PNN,2025-08-01 11:34:00,11:34:00,11:35:00,11:36:00,624.2700,624.2500,-0.0200,0.1000,-0.0800,-0.0400,624023.0
NNP,2025-08-01 11:37:00,11:37:00,11:38:00,11:39:00,624.2500,623.7900,-0.4600,-0.3700,-0.1500,0.0600,600159.0
NNN,2025-08-01 11:40:00,11:40:00,11:41:00,11:42:00,623.7900,623.0500,-0.7400,-0.5300,-0.0400,-0.1700,748090.0
PPP,2025-08-01 11:43:00,11:43:00,11:44:00,11:45:00,623.0500,623.5100,0.4600,0.0150,0.0650,0.3800,672947.0
NNP,2025-08-01 11:46:00,11:46:00,11:47:00,11:48:00,623.5100,623.1100,-0.4000,-0.0800,-0.4100,0.0900,632527.0
NNP,2025-08-01 11:49:00,11:49:00,11:50:00,11:51:00,623.1100,622.8450,-0.2650,-0.0800,-0.3200,0.1350,632930.0
NNO,2025-08-01 11:52:00,11:52:00,11:53:00,11:54:00,622.8450,622.3400,-0.5050,-0.0450,-0.4600,0.0000,1252978.0
NNP,2025-08-01 11:55:00,11:55:00,11:56:00,11:57:00,622.3400,621.7200,-0.6200,-0.2400,-0.4900,0.1100,1482148.0
NNP,2025-08-01 11:58:00,11:58:00,11:59:00,12:00:00,621.7200,621.4500,-0.2700,-0.2700,-0.1100,0.1100,1325193.0
NNO,2025-08-01 12:01:00,12:01:00,12:02:00,12:03:00,621.4500,621.1200,-0.3300,-0.1200,-0.2100,0.0000,1181358.0
NNP,2025-08-01 12:04:00,12:04:00,12:05:00,12:06:00,621.1200,620.8700,-0.2500,-0.0900,-0.2800,0.1200,773426.0
PPN,2025-08-01 12:07:00,12:07:00,12:08:00,12:09:00,620.8700,621.2700,0.4000,0.0100,0.5400,-0.1500,1117510.0
PNP,2025-08-01 12:10:00,12:10:00,12:11:00,12:12:00,621.2700,621.3100,0.0400,0.1500,-0.2700,0.1600,792944.0
NPP,2025-08-01 12:13:00,12:13:00,12:14:00,12:15:00,621.3100,620.8800,-0.4300,-0.5000,0.0200,0.0500,646348.0
NNP,2025-08-01 12:16:00,12:16:00,12:17:00,12:18:00,620.8800,620.8200,-0.0600,-0.0300,-0.1500,0.1200,617572.0
NPP,2025-08-01 12:19:00,12:19:00,12:20:00,12:21:00,620.8200,621.0150,0.1950,-0.1600,0.0900,0.2650,691437.0
PPN,2025-08-01 12:22:00,12:22:00,12:23:00,12:24:00,621.0150,620.9000,-0.1150,0.1500,0.1350,-0.4000,827699.0
NNN,2025-08-01 12:25:00,12:25:00,12:26:00,12:27:00,620.9000,620.4600,-0.4400,-0.1900,-0.1100,-0.1400,619918.0
PPP,2025-08-01 12:28:00,12:28:00,12:29:00,12:30:00,620.4600,621.2100,0.7500,0.0500,0.0600,0.6400,881521.0
NPP,2025-08-01 12:31:00,12:31:00,12:32:00,12:33:00,621.2100,621.1000,-0.1100,-0.3100,0.0900,0.1100,668398.0
NNN,2025-08-01 12:34:00,12:34:00,12:35:00,12:36:00,621.1000,620.4700,-0.6300,-0.1900,-0.1300,-0.3100,644206.0
NNP,2025-08-01 12:37:00,12:37:00,12:38:00,12:39:00,620.4700,620.3800,-0.0900,-0.1400,-0.1000,0.1500,578655.0
POP,2025-08-01 12:40:00,12:40:00,12:41:00,12:42:00,620.3800,620.9700,0.5900,0.3400,0.0000,0.2500,716002.0
NNP,2025-08-01 12:43:00,12:43:00,12:44:00,12:45:00,620.9700,620.9100,-0.0600,-0.2200,-0.0700,0.2300,487525.0
NNP,2025-08-01 12:46:00,12:46:00,12:47:00,12:48:00,620.9100,620.7000,-0.2100,-0.3200,-0.2050,0.3150,610909.0
PPN,2025-08-01 12:49:00,12:49:00,12:50:00,12:51:00,620.7000,621.2200,0.5200,0.3250,0.3449,-0.1499,713923.0
NNN,2025-08-01 12:52:00,12:52:00,12:53:00,12:54:00,621.2200,620.9400,-0.2800,-0.0750,-0.0650,-0.1400,1540201.0
NPN,2025-08-01 12:55:00,12:55:00,12:56:00,12:57:00,620.9400,620.4200,-0.5200,-0.5200,0.1100,-0.1100,617922.0
NPP,2025-08-01 12:58:00,12:58:00,12:59:00,13:00:00,620.4200,620.6900,0.2700,-0.0500,0.2400,0.0800,491343.0
NNP,2025-08-01 13:01:00,13:01:00,13:02:00,13:03:00,620.6900,620.3700,-0.3200,-0.2000,-0.2500,0.1300,860107.0
NPP,2025-08-01 13:04:00,13:04:00,13:05:00,13:06:00,620.3700,620.4300,0.0600,-0.1700,0.0500,0.1800,706106.0
NPN,2025-08-01 13:07:00,13:07:00,13:08:00,13:09:00,620.4300,619.7400,-0.6900,-0.3200,0.0950,-0.4650,1166440.0
PNN,2025-08-01 13:10:00,13:10:00,13:11:00,13:12:00,619.7400,619.5300,-0.2100,0.1400,-0.1200,-0.2300,672652.0
PNP,2025-08-01 13:13:00,13:13:00,13:14:00,13:15:00,619.5300,619.8700,0.3400,0.2900,-0.1100,0.1600,581551.0
PPP,2025-08-01 13:16:00,13:16:00,13:17:00,13:18:00,619.8700,620.3100,0.4400,0.0200,0.1600,0.2600,632390.0
NPN,2025-08-01 13:19:00,13:19:00,13:20:00,13:21:00,620.3100,619.9500,-0.3600,-0.1700,0.1200,-0.3100,519002.0
PPP,2025-08-01 13:22:00,13:22:00,13:23:00,13:24:00,619.9500,620.9500,1.0000,0.5500,0.2800,0.1700,1128662.0
PPP,2025-08-01 13:25:00,13:25:00,13:26:00,13:27:00,620.9500,621.6700,0.7200,0.0200,0.4000,0.3000,602415.0
NPP,2025-08-01 13:28:00,13:28:00,13:29:00,13:30:00,621.6700,621.8100,0.1400,-0.2000,0.1600,0.1800,724107.0
PPN,2025-08-01 13:31:00,13:31:00,13:32:00,13:33:00,621.8100,622.0200,0.2100,0.1500,0.1900,-0.1300,793594.0
PPP,2025-08-01 13:34:00,13:34:00,13:35:00,13:36:00,622.0200,622.4000,0.3800,0.0100,0.3099,0.0601,643989.0
NNP,2025-08-01 13:37:00,13:37:00,13:38:00,13:39:00,622.4000,622.5550,0.1550,-0.1100,-0.0150,0.2800,572591.0
NPO,2025-08-01 13:40:00,13:40:00,13:41:00,13:42:00,622.5550,622.5800,0.0250,-0.1550,0.1800,0.0000,775106.0
PPN,2025-08-01 13:43:00,13:43:00,13:44:00,13:45:00,622.5800,622.7700,0.1900,0.2800,0.1800,-0.2700,827504.0
ONP,2025-08-01 13:46:00,13:46:00,13:47:00,13:48:00,622.7700,622.4100,-0.3600,0.0000,-0.3700,0.0100,1079850.0
PNN,2025-08-01 13:49:00,13:49:00,13:50:00,13:51:00,622.4100,621.5000,-0.9100,0.0800,-0.5250,-0.4650,1198619.0
NNN,2025-08-01 13:52:00,13:52:00,13:53:00,13:54:00,621.5000,621.2000,-0.3000,-0.1200,-0.1100,-0.0700,962379.0
PNN,2025-08-01 13:55:00,13:55:00,13:56:00,13:57:00,621.2000,621.3300,0.1300,0.2900,-0.1500,-0.0100,1183493.0
PNN,2025-08-01 13:58:00,13:58:00,13:59:00,14:00:00,621.3300,621.1900,-0.1400,0.4200,-0.3400,-0.2200,1120897.0
NNN,2025-08-01 14:01:00,14:01:00,14:02:00,14:03:00,621.1900,621.0900,-0.1000,-0.0300,-0.0500,-0.0200,942721.0
NPP,2025-08-01 14:04:00,14:04:00,14:05:00,14:06:00,621.0900,621.4700,0.3800,-0.0100,0.3100,0.0800,860116.0
PPN,2025-08-01 14:07:00,14:07:00,14:08:00,14:09:00,621.4700,621.4900,0.0200,0.1200,0.1300,-0.2300,1183594.0
PNN,2025-08-01 14:10:00,14:10:00,14:11:00,14:12:00,621.4900,621.5500,0.0600,0.1400,-0.0100,-0.0700,961115.0
PNP,2025-08-01 14:13:00,14:13:00,14:14:00,14:15:00,621.5500,621.6500,0.1000,0.1400,-0.1500,0.1100,969119.0
PPP,2025-08-01 14:16:00,14:16:00,14:17:00,14:18:00,621.6500,622.1199,0.4699,0.0400,0.0600,0.3699,1022653.0
PNN,2025-08-01 14:19:00,14:19:00,14:20:00,14:21:00,622.1199,621.4100,-0.7099,0.1451,-0.6850,-0.1700,1062686.0
PPN,2025-08-01 14:22:00,14:22:00,14:23:00,14:24:00,621.4100,621.9500,0.5400,0.1300,0.5400,-0.1300,890801.0
NPP,2025-08-01 14:25:00,14:25:00,14:26:00,14:27:00,621.9500,621.9400,-0.0100,-0.3200,0.1300,0.1800,720465.0
NNN,2025-08-01 14:28:00,14:28:00,14:29:00,14:30:00,621.9400,621.7300,-0.2100,-0.1550,-0.0050,-0.0500,1475334.0
NPP,2025-08-01 14:31:00,14:31:00,14:32:00,14:33:00,621.7300,621.8400,0.1100,-0.2100,0.1500,0.1700,1026388.0
NNP,2025-08-01 14:34:00,14:34:00,14:35:00,14:36:00,621.8400,621.6800,-0.1600,-0.0300,-0.1800,0.0500,827584.0
NNN,2025-08-01 14:37:00,14:37:00,14:38:00,14:39:00,621.6800,621.4200,-0.2600,-0.0600,-0.1500,-0.0500,684839.0
PPN,2025-08-01 14:40:00,14:40:00,14:41:00,14:42:00,621.4200,621.7800,0.3600,0.1600,0.2200,-0.0200,791870.0
PNP,2025-08-01 14:43:00,14:43:00,14:44:00,14:45:00,621.7800,621.8000,0.0200,0.0600,-0.0700,0.0300,1106098.0
PPN,2025-08-01 14:46:00,14:46:00,14:47:00,14:48:00,621.8000,622.5800,0.7800,0.2800,0.7200,-0.2200,1883031.0
PNN,2025-08-01 14:49:00,14:49:00,14:50:00,14:51:00,622.5800,622.0900,-0.4900,0.2700,-0.0700,-0.6900,2530780.0
NNP,2025-08-01 14:52:00,14:52:00,14:53:00,14:54:00,622.0900,622.1000,0.0100,-0.1200,-0.5500,0.6800,2116837.0
PPN,2025-08-01 14:55:00,14:55:00,14:56:00,14:57:00,622.1000,622.3900,0.2900,0.1700,0.1900,-0.0700,2401586.0
NNP,2025-08-01 14:58:00,14:58:00,14:59:00,15:00:00,622.3900,621.7900,-0.6000,-0.4200,-0.2500,0.0700,4162339.0
NOP,2025-08-01 15:01:00,15:01:00,15:02:00,15:03:00,621.7900,621.8800,0.0900,-0.0200,0.0000,0.1100,288258.0
NNP,2025-08-01 15:04:00,15:04:00,15:05:00,15:06:00,621.8800,621.8400,-0.0400,-0.0600,-0.0200,0.0400,904512.0
NPN,2025-08-01 15:07:00,15:07:00,15:08:00,15:09:00,621.8400,621.6900,-0.1500,-0.1600,0.0400,-0.0300,189484.0
OPP,2025-08-01 15:10:00,15:10:00,15:11:00,15:12:00,621.6900,621.8900,0.2000,0.0000,0.1600,0.0400,5306552.0
PPN,2025-08-01 15:13:00,15:13:00,15:14:00,15:15:00,621.8900,622.0500,0.1600,0.0600,0.2000,-0.1000,73725.0
PNN,2025-08-01 15:16:00,15:16:00,15:17:00,15:18:00,622.0500,621.9000,-0.1500,0.0400,-0.0900,-0.1000,48996.0
